Price,Rooms,Total area,Number of floors,Condition,Readiness,Ground area,Energy mark,Built in year,population,Building type,id,Balcony,Balcony size,Distance from Tallinn,frontdoor locked,street entrance,terrace,kitchen,closed courtyard,furniture,liquid fuel,cloak room,furnishing possibility,water,ventilation,goods lift,new electricity,garret,electricity,lift,open kitchen,urban water,packet windows,trestle,underground garage,new sewerage,garage,deep well,parquet,fenced with garden,local water,organisation through the few floors,TV-set,gas,show case windows,near forest,well,high ceilings,dressing room,separate entryway,public transport,box-room,basement,sewerage,separate rooms,3*380V,farm building,refridgerator,kitchen furniture,shower,bath,toilet room and bathroom separate,water boiler,sauna,washing machine,pool,heated floors,fireplace,conditioner,solid fuel,phone,cable TV,Internet,video cameras,security system,secure guard,steel door,neighbourhood watch,forest,sea,river,lake,stream,pond,This floor,Total number of floors,Latitude,Longitude,Ownership_apartment association,Ownership_apartment ownership,Ownership_building lease,Ownership_joint ownership,Ownership_logical part,Ownership_movable,Ownership_private property,Heating type_Air source heat pump,Heating type_central,Heating type_combined,Heating type_electric,Heating type_gas,Heating type_geothermic,Heating type_stove
149900.0,1.0,20.0,1.0,6,4,608.0,8,2022.0,885.0,0,1124,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,1,59.4853485,24.874911,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125000.0,1.0,62.5,1.0,0,4,442.0,8,2022.0,6062.0,0,1125,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,58.3871,24.51098,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600000.0,5.0,339.0,2.0,5,4,0.0,8,2009.0,457.0,0,1126,0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,1,1,59.4829204837178,24.8412576293945,0,0,0,0,0,0,1,0,0,0,0,0,1,0
128600.0,4.0,90.0,1.0,1,4,4581.0,8,2022.0,1600.0,0,1127,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,58.2551211,22.5136352,0,0,0,0,0,0,1,0,0,0,0,0,0,1
850000.0,6.0,207.9,2.0,5,4,1829.0,8,2004.0,1427.0,0,1128,1,0.0,0.0,False,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,1,59.3763383,24.6375858,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7900.0,4.0,186.0,1.0,1,1,0.0,8,2022.0,4.0,0,1129,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,58.4852828,24.3936107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160000.0,22.0,849.6,4.0,2,4,498.0,8,1940.0,7916.0,0,1130,0,0.0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,1,1,59.4259093,24.7367437,0,0,0,0,0,0,1,0,1,0,0,0,0,0
100000.0,3.0,151.4,1.0,0,4,31700.0,8,2022.0,4.0,0,1132,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,1,57.5799969,27.2180625,0,0,0,0,0,0,1,0,0,0,0,0,0,1
336900.0,4.0,136.7,1.0,6,4,4910.0,8,2021.0,38.0,0,1133,0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,1,59.3627729,24.2671327,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50000.0,4.0,221.1834394003661,1.0,0,4,17718.0,8,2022.0,474.0,0,1135,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1,1,58.1259965,25.3589633,0,0,0,0,0,0,1,0,0,0,0,0,0,1
230000.0,4.0,138.1,2.0,5,4,0.0,8,2002.0,195.0,0,1136,0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1,1,59.4695175,24.9500664,0,0,0,0,0,0,1,0,0,0,1,0,0,0
198000.0,7.0,258.3,2.0,4,4,0.0,8,1977.0,3878.0,0,1137,1,5.0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,58.3545252,26.7173736,0,0,0,0,0,0,1,0,0,0,0,0,0,1
295000.0,5.0,202.3,2.0,5,4,0.0,8,2018.0,136.0,0,1138,0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,1,1,58.4788908,24.797258,0,0,0,0,0,0,1,0,0,0,0,0,1,0
268000.0,4.0,209.6,2.0,1,4,1980.0,8,2006.0,323.0,0,1139,0,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,58.365278,26.651343,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49000.0,3.0,72.4,1.0,0,4,3717.0,8,1972.0,6.0,0,1140,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,58.7117072,24.2518099,0,0,0,0,0,0,1,0,0,0,0,0,0,1
570000.0,3.0,332.3,3.0,5,4,674.0,8,1935.0,1974.0,0,1141,0,0.0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,1,1,58.374592,24.506591,0,0,0,0,0,0,1,1,0,0,0,0,0,0
120000.0,4.0,166.8,2.0,1,4,0.0,8,1979.0,279.0,0,1142,0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,58.9023704,24.438076,0,0,0,0,0,0,1,1,0,0,0,0,0,0
50000.0,2.0,221.1834394003661,1.0,0,4,890.0,8,1968.0,947.0,0,1143,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,59.2592763,25.9783272,0,0,0,0,0,0,1,0,0,0,0,0,0,1
62000.0,4.0,80.0,1.0,1,4,696.0,8,1978.0,125.0,0,1144,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,58.8162105,26.9471202,0,0,0,0,0,0,1,0,0,0,0,0,0,0
444900.0,6.0,149.1,2.0,5,4,0.0,8,2010.0,645.0,0,1145,1,9.2,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,1,1,59.4433186,24.5887766,0,1,0,0,0,0,0,0,0,0,0,1,0,0
148000.0,4.0,143.9,2.0,0,3,0.0,8,1984.0,19.0,0,1146,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,59.3503,24.2811999,0,0,0,0,0,0,1,0,0,0,0,0,0,1
390000.0,4.0,205.0,2.0,5,4,0.0,0,2011.0,75.0,0,1147,0,0.0,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,1,1,59.5401369,24.8852143,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59000.0,3.0,221.1834394003661,1.0,0,4,7688.0,8,1915.0,8.0,0,1148,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,57.7812723,26.9910031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000.0,4.0,221.1834394003661,1.0,1,4,618.0,8,1970.0,947.0,0,1149,0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1,1,59.2598208,25.9759527,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68000.0,8.0,731.0,2.0,1,4,667.0,8,1950.0,434.0,0,1151,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,59.3544949,26.9674124,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28000.0,5.0,164.0,2.0,0,4,1347.0,8,1995.0,4.0,0,1152,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,58.2536064092871,25.55468763613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000.0,4.0,141.1,1.0,6,4,829.0,8,2022.0,228.0,0,1153,0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1,1,58.9343679,23.5219629,0,0,0,0,0,0,1,0,0,0,0,0,0,0
259000.0,5.0,189.5,2.0,5,4,865.0,8,1990.0,188.0,0,1154,0,0.0,0.0,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,1,1,58.3468,26.7867,0,0,0,0,0,0,1,0,0,0,0,1,0,0
128000.0,11.0,243.5,2.0,1,4,8193.0,8,1995.0,26.0,0,1155,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,58.7148222531973,26.4087761285584,0,0,0,0,0,0,1,0,0,1,0,0,0,0
146000.0,5.0,280.0,1.0,0,4,912.0,8,1976.0,4166.0,0,1156,0,0.0,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,58.2621222,22.492721,0,0,0,0,0,0,1,1,0,0,0,0,0,0
125000.0,4.0,118.2,2.0,0,4,3122.0,8,1974.0,58.0,0,1157,0,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,58.346713,22.448751,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310000.0,5.0,121.3,2.0,6,4,0.0,0,2021.0,4.0,0,1158,0,0.0,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,1,1,58.7042577,22.6354858,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33900.0,5.0,131.0,2.0,0,4,4018.0,8,2022.0,44.0,0,1159,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,59.3501149,26.9266963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,3.0,41.3,1.0,5,4,83382.0,8,2022.0,10.0,0,1160,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,57.9148852069055,26.3251474314163,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100000.0,3.0,372.0,2.0,0,3,13418.0,8,2022.0,266.0,0,1161,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,58.985952,26.86494,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80000.0,5.0,97.0,2.0,4,4,0.0,8,1962.0,10.0,0,1162,0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,1,1,58.5759135,24.799289,0,0,0,0,0,0,1,0,0,0,0,0,0,1
74900.0,3.0,36.0,1.0,5,4,1004.0,8,1960.0,91.0,0,1163,0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1,1,59.48340017227,25.003386187845,0,0,0,0,0,0,1,0,0,0,0,0,0,1
48000.0,5.0,100.0,2.0,6,4,726.0,8,2020.0,0.0,0,1164,0,0.0,30.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1,1,59.2236,24.3654495,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48000.0,5.0,100.0,2.0,6,4,726.0,8,2020.0,0.0,0,1165,0,0.0,30.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1,1,59.2236,24.3654495,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230000.0,5.0,129.5,2.0,6,4,2500.0,8,2022.0,222.0,0,1166,0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,1,1,58.2626265,22.529916,0,0,0,0,0,0,1,1,0,0,0,0,0,0
120000.0,4.0,124.0,1.0,3,4,0.0,8,1970.0,281.0,0,1167,0,0.0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1,1,58.103797955418,27.458371018142,0,0,0,0,0,0,1,0,0,0,0,0,0,1
239000.0,4.0,130.0,1.0,6,4,0.0,8,2021.0,419.0,0,1168,0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,59.2045162,25.089393,0,0,0,0,0,0,1,1,0,0,0,0,0,0
349000.0,4.0,145.3,1.0,6,4,2005.0,8,2021.0,59.0,0,1169,0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,1,1,59.320650560457,24.821250500647,0,0,0,0,0,0,1,0,0,0,0,0,1,0
529000.0,5.0,173.7,1.0,5,4,0.0,1,2019.0,23.0,0,1170,0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,1,1,59.3634979,24.8080063,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12900.0,3.0,185.3,1.0,0,4,4331.0,8,1939.0,0.0,0,1171,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1,1,58.7448935,23.946511,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39900.0,3.0,207.4,1.0,0,4,9358.0,8,1900.0,0.0,0,1172,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,57.9724408,26.622745,0,0,0,0,0,0,1,0,0,0,0,0,0,0
286000.0,5.0,44000.0,2.0,5,4,4.4,8,2019.0,4.0,0,1173,0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,1,1,57.7918624,27.1049702,0,0,0,0,0,0,1,1,0,0,0,0,0,0
450000.0,4.0,197.7,2.0,6,4,0.0,8,2009.0,309.0,0,1174,0,0.0,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,58.3658276,26.6825501,0,0,0,0,0,0,1,0,0,0,0,0,1,0
235000.0,2.0,221.1834394003661,2.0,4,4,1987.0,8,2022.0,156.0,0,1175,0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1,1,59.4362287,24.5197725,0,0,0,0,0,0,1,0,0,0,1,0,0,0
89900.0,3.0,72.6,2.0,0,4,846.0,8,2022.0,91.0,0,1176,0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,59.481497,24.990159,0,0,0,0,0,0,1,0,0,0,0,0,0,1
268000.0,3.0,113.0,2.0,5,4,600.0,8,2004.0,885.0,0,1177,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1,1,59.4875282,24.8694746,0,0,0,0,0,0,1,1,0,0,0,0,0,0
475000.0,5.0,190.0,2.0,0,4,1658.0,8,2022.0,4405.0,0,1178,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1,1,59.4101827,24.7137621,0,0,0,0,0,0,1,0,0,1,0,0,0,0
14000.0,2.0,102.0,1.0,1,4,924.0,8,1986.0,16.0,0,1179,0,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,1,1,59.0397849,27.7111559,0,0,0,0,0,0,1,0,0,0,0,0,0,1
66000.0,3.0,128.0,1.0,0,4,0.0,8,1925.0,3053.0,0,1180,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,58.889424,25.5630567,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35000.0,3.0,54.2,1.0,2,4,745.0,8,1997.0,9.0,0,1181,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1,1,59.419452,28.0669712,0,0,0,0,0,0,1,0,0,0,0,0,0,1
80000.0,2.0,45.0,2.0,1,3,10000.0,8,2022.0,4.0,0,1182,0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,58.5410252,23.3879161,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46000.0,2.0,30.7,2.0,1,4,939.0,8,1989.0,4.0,0,1183,0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,1,59.1898935,24.7164819,0,0,0,0,0,0,1,0,0,0,1,0,0,0
